station	tmprg_max	tmprg_min	tmprg_diff	lat	lon	elev	state	name	gsn	hcn	wmo	rank_max	rank_min
USC00514561	4.2618663594	4.9580645161	-0.696198157	22.2139	-159.4044	118.9	HI	KILAUEA 1134				0	0
USC00514830	3.8470238095	4.5423076923	-0.695283883	21.5214	-157.8375	7	HI	KUALOA RCH HQ 886.9				0	0
USC00515000	5.035483871	3.8335897436	1.2018941274	20.7583	-156.3211	944.9	HI	KULA BRANCH STN 324.5			91198	0	0
USC00515004	4.2035714286	4.2	0.0035714286	20.7008	-156.3561	923.5	HI	KULA HOSPITAL 267				0	0
USC00515260	2.419047619	4.4949197861	-2.075872167	20.0131	-155.6686	797.1	HI	LALAMILO FLD OF 191.1				0	0
USC00515710	2.7876623377	6.5919191919	-3.804256854	21.9	-159.4211	24.4	HI	MAHAULEPU 941.1				0	0
USC00515758	4.9385714286	4.0103225806	0.9282488479	21.4783	-158.1964	76.2	HI	MAKAHA CTRY CLUB 800.3				0	0
USC00515842	4.8322580645	3.6751724138	1.1570856507	20.6419	-156.44	26.8	HI	MAKENA GOLF CRS 249.1				0	0
USC00515864	5.7952380952	5.219047619	0.5761904762	21.9189	-159.6278	42.7	HI	MAKAWELI 965				0	0
USC00516128	4.8233333333	4.2032258065	0.6201075269	21.3331	-157.8025	152.4	HI	MANOA LYON ARBO 785.2				0	0
USC00516198	6.0573593074	4.7588744589	1.2984848485	19.5361	-155.5767	3398.5	HI	MAUNA LOA SLOPE OBS 39				0	0
USC00517000	3.4433333333	8.3245977011	-4.881264368	20.6617	-156.0442	26.2	HI	OHE'O 258.6				0	0
USC00517150	4.345	4.1531818182	0.1918181818	21.5739	-158.0378	288	HI	OPAEULA 870				0	0
USC00517166	1.9841935484	3.5529032258	-1.568709677	19.2706	-155.8747	414.5	HI	OPIHIHALE NO 2 24.1				0	0
USC00517312	4.1788172043	4.4064516129	-0.227634409	20.0386	-155.3683	243.8	HI	PAAUILO 221				0	0
USC00517437	2.4714285714	3.7095238095	-1.238095238	19.2036	-155.4858	332.2	HI	PAHALA MAUKA 21.3				0	0
USC00517948	6.1404761905	5.2478571429	0.8926190476	21.3933	-157.975	11.9	HI	PEARL CITY 756.2				0	0
USC00518055	6.9183870968	4.3353763441	2.5830107527	21.5383	-158.0892	220.1	HI	POAMOHO EXP FM 855.2				0	0
USC00518165	5.4258064516	4.4258064516	1	22.2181	-159.4828	66.1	HI	PRINCEVILLE RCH 1117				0	0
USC00518407	4.7766666667	3.4601018676	1.3165647991	20.9286	-156.6736	128.3	HI	PUUKOLII 457.1				0	0
USC00518422	4.5741935484	4.5168817204	0.057311828	20.0256	-155.8219	40.5	HI	PUUKOHOLA HEIAU 98.1				0	0
USC00518549	3.752	4.79375	-1.04175	21.1447	-156.7328	205.4	HI	PUU-O-HOKU RCH 542.1				0	0
USC00518600	2.3472463768	1.7650724638	0.582173913	19.1336	-155.5114	24.4	HI	SEA MTN 12.15				0	0
USC00518838	0.18	5.7833333333	-5.603333333	21.4992	-158.0111	306.6	HI	UPPER WAHIAWA 874.3				0	0
USC00518941	3.6818181818	3.9095238095	-0.227705628	21.8967	-159.5569	65.5	HI	WAHIAWA 930				0	0
USC00519281	5.2767741935	4.7451612903	0.5316129032	21.4517	-157.8489	32.9	HI	WAIHEE 837.5				0	0
USC00519397	5.6379310345	5.2317241379	0.4062068966	21.2717	-157.8167	3	HI	WAIKIKI 717.2				0	0
USC00519523	4.8233333333	5.3591315453	-0.535798212	21.3356	-157.7114	19.5	HI	WAIMANALO EXP F 795.1			91184	0	0
USC00519603	5.1235632184	4.8769592476	0.2466039707	21.6369	-158.0536	12.5	HI	WAIMEA VALLEY  892.2				0	0
USC00519629	5.3907407407	5.2162962963	0.1744444444	21.9592	-159.6758	6.1	HI	WAIMEA 947				0	0
USC00519955	4.2142857143	2.9419047619	1.2723809524	21.8939	-159.5128	64	HI	WEST LAWAI 931				0	0
USR0000CAGD	13.361290323	6.2064516129	7.1548387097	35.1792	-120.3919	319.4	CA	ARROYO GRANDE CALIFORNIA				1	0
USR0000CALT	13.536886396	7.1888198758	6.3480665197	37.3581	-122.1472	196.6	CA	LOS ALTOS CALIFORNIA				1	0
USR0000CARR	19.248387097	8.4842165899	10.764170507	36.23	-121.4917	298.7	CA	ARROYO SECO (MT. DIABLO) CALIF				2	0
USR0000CASH	7.4165322581	0.7693548387	6.6471774194	41.0519	-120.6861	1554.5	CA	ASH VALLEY CALIFORNIA				0	0
USR0000CBAR	11.848548387	5.6853598015	6.1631885856	38.0281	-122.7022	378	CA	BARNABY CALIFORNIA				1	0
USR0000CBCN	12.277311828	7.755	4.522311828	33.5417	-117.5917	213.4	CA	BELL CANYON CALIFORNIA				1	0
USR0000CBEV	15.63516129	7.9993548387	7.6358064516	34.125	-118.4122	384	CA	BEVERLY HILLS CALIFORNIA				1	0
USR0000CBIR	14.625806452	6.8079493088	7.8178571429	38.0394	-122.57	457.2	CA	BIG ROCK CALIFORNIA				1	0
USR0000CBKD	15.15483871	9.4903225806	5.664516129	37.95	-121.8844	487.7	CA	BLACK DIAMOND CALIFORNIA				1	0
USR0000CBOO	17.016129032	7.0540860215	9.9620430108	38.9875	-123.3486	196.3	CA	BOONVILLE CALIFORNIA				2	0
USR0000CBRI	14.5	6.6464285714	7.8535714286	37.9442	-122.1178	442	CA	BRIONES CALIFORNIA				1	0
USR0000CBSR	9.0935483871	4.7599078341	4.333640553	36.2356	-121.785	137.2	CA	BIG SUR CALIFORNIA				0	0
USR0000CCHB	16.277419355	8.3211827957	7.9562365591	34.1847	-118.7172	502.9	CA	CHEESEBORO CALIFORNIA				1	0
USR0000CCHC	7.3603174603	5.985483871	1.3748335893	39.7119	-121.7789	70.1	CA	CHICO CALIFORNIA				0	0
USR0000CCLV	13.880645161	7.3094470046	6.5711981567	37.5531	-121.8439	374.9	CA	CALAVERAS ROAD CALIFORNIA				1	0
USR0000CCOR	10.406451613	9.0451612903	1.3612903226	36.9911	-121.7978	137.2	CA	CORRALITOS CALIFORNIA				1	0
USR0000CDVA	16.301290323	8.8897465438	7.4115437788	34.4311	-118.6828	389.5	CA	DEL VALLE CALIFORNIA				1	0
USR0000CESP	3.7123271889	0.0940092166	3.6183179724	38.2428	-120.515	780	CA	ESPERANZA CALIFORNIA				0	0
USR0000CFRE	13.735268817	8.827311828	4.9079569892	33.8081	-117.7111	542.8	CA	FREMONT CANYON CALIFORNIA				1	0
USR0000CGAS	11.029032258	6.3870967742	4.6419354839	41.8458	-123.9792	152.4	CA	GASQUET CALIFORNIA				1	0
USR0000CGOO	13.753225806	9.3259139785	4.427311828	33.0736	-116.8458	466.3	CA	GOOSE VALLEY CALIFORNIA				1	0
USR0000CHAS	14.94516129	8.6332949309	6.3118663594	36.3886	-121.5517	574.5	CA	HASTINGS CALIFORNIA				1	0
USR0000CHAW	15.816129032	8.9055299539	6.9105990783	38.7817	-122.9169	609.6	CA	HAWKEYE CALIFORNIA				1	0
USR0000CLAH	12.174193548	5.4942857143	6.6799078341	37.3053	-122.255	265.8	CA	LA HONDA CALIFORNIA				1	0
USR0000CLEO	6.5164285714	6.6502380952	-0.133809524	34.0456	-118.9358	15.2	CA	LEO CARRILLO CALIFORNIA				0	0
USR0000CLGA	16.032258065	9.175921659	6.8563364055	37.2028	-121.9428	609.6	CA	LOS GATOS CALIFORNIA				1	0
USR0000CLOP	16.209677419	8.4966589862	7.7130184332	34.5358	-119.7833	310.9	CA	LOS PRIETOS CALIFORNIA				1	0
USR0000CLTU	13.591182796	8.6907526882	4.9004301075	34.2936	-118.3608	423.7	CA	LITTLE TUJUNGA CALIFORNIA				1	0
USR0000CMCG	14.65483871	7.4340860215	7.2207526882	39.3528	-123.6011	180.7	CA	MCGUIRES CALIFORNIA				1	0
USR0000CMNC	11.740430108	8.4495698925	3.2908602151	34.4614	-119.6481	457.2	CA	MONTECITO CALIFORNIA				1	0
USR0000COKN	10.564516129	6.626843318	3.9376728111	37.865	-122.2208	427.6	CA	OAKLAND NORTH CALIFORNIA				1	0
USR0000COKS	10.816129032	6.2130184332	4.6031105991	37.7861	-122.1447	333.8	CA	OAKLAND SOUTH CALIFORNIA				1	0
USR0000CPNN	22.470967742	8.3290322581	14.141935484	36.4708	-121.1472	402.9	CA	PINNACLES CALIFORNIA				4	0
USR0000CPUL	13.458765778	6.0695652174	7.389200561	37.475	-122.2981	196.3	CA	PULGAS CALIFORNIA				1	0
USR0000CSBB	6.527764977	5.9307142857	0.5970506912	33.4833	-119.0333	53.6	CA	SANTA BARBARA ISLAND CALIFORNI				0	0
USR0000CSCI	10.696774194	6.2973502304	4.3994239631	33.9958	-119.7222	76.2	CA	SANTA CRUZ ISLAND CALIFORNIA				1	0
USR0000CSFD	13.708064516	7.9770737327	5.7309907834	34.1208	-117.9458	152.4	CA	SANTA FE DAM CALIFORNIA				1	0
USR0000CSMI	10.374408602	8.2	2.1744086022	32.685	-116.9736	129.5	CA	SAN MIGUEL CALIFORNIA				1	0
USR0000CSRI	8.5483870968	6.1700460829	2.3783410138	33.9778	-120.0778	395.6	CA	SANTA ROSA ISLAND CALIFORNIA				0	0
USR0000CSRS	12.30344086	5.249047619	7.0543932412	38.4786	-122.7119	175.6	CA	SANTA ROSA CALIFORNIA				1	0
USR0000CSVA	9.7013824885	6.4512672811	3.2501152074	37.5625	-122.4364	327.7	CA	SPRING VALLEY CALIFORNIA				1	0
USR0000CTE2	15.946774194	9.3846774194	6.5620967742	34.4806	-118.7556	347.5	CA	TEMESCAL (LPF) CALIFORNIA				1	0
USR0000CTRA	16.232258065	8.1526497696	8.0796082949	37.8339	-122.0669	536.4	CA	LAS TRAMPAS CALIFORNIA				1	0
USR0000CVAL	13.592580645	9.2951612903	4.2974193548	33.2372	-117.0086	452	CA	VALLEY CENTER CALIFORNIA				1	0
USR0000CVND	8.3322580645	5.6858064516	2.6464516129	34.7586	-120.4861	320	CA	VANDENBERG CALIFORNIA				0	0
